gene_callers_id,source,accession,function,e_value,contig,genome,gene_sh,gene_facet
162277,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1.6e-95,MCYST_162_2.Contig_75,MCYST_162_2,ComEA,DNA Uptake
163069,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),7.499999999999999e-53,MCYST_162_2.Contig_212,MCYST_162_2,ComEA,DNA Uptake
167581,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),2.1e-87,MCYST_24.Contig_49,MCYST_24,ComEA,DNA Uptake
168775,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),2e-125,MCYST_24.Contig_283,MCYST_24,ComEA,DNA Uptake
169754,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),5.8e-93,MCYST_2.Contig_2,MCYST_2,ComEA,DNA Uptake
173729,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),3.5e-87,MCYST_2.Contig_169,MCYST_2,ComEA,DNA Uptake
175172,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),2.2000000000000003e-124,MCYST_31.Contig_18,MCYST_31,ComEA,DNA Uptake
175739,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),4.7e-95,MCYST_31.Contig_38,MCYST_31,ComEA,DNA Uptake
178035,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1.3999999999999998e-82,MCYST_31.Contig_253,MCYST_31,ComEA,DNA Uptake
180157,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),7.499999999999999e-53,MCYST_56.Contig_29,MCYST_56,ComEA,DNA Uptake
183632,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1e-94,MCYST_56.Contig_278,MCYST_56,ComEA,DNA Uptake
185139,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),9.8e-93,MCYST_62.Contig_18,MCYST_62,ComEA,DNA Uptake
186556,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1.4999999999999998e-122,MCYST_62.Contig_77,MCYST_62,ComEA,DNA Uptake
187962,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),8.7e-86,MCYST_62.Contig_195,MCYST_62,ComEA,DNA Uptake
191056,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),2.7e-90,MCYST_79.Contig_206,MCYST_79,ComEA,DNA Uptake
191237,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),2.3e-86,MCYST_79.Contig_231,MCYST_79,ComEA,DNA Uptake
191492,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),7.4e-125,MCYST_79.Contig_262,MCYST_79,ComEA,DNA Uptake
193318,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1.0999999999999998e-158,NODOS_103.Contig_3,NODOS_103,ComEA,DNA Uptake
194436,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),2e-45,NODOS_103.Contig_69,NODOS_103,ComEA,DNA Uptake
198911,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),4.8e-42,NODOS_105.Contig_50,NODOS_105,ComEA,DNA Uptake
203313,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),4.7e-27,NODOS_42.Contig_321,NODOS_42,ComEA,DNA Uptake
204624,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),4.399999999999999e-56,PSEUDA_13.Contig_31,PSEUDA_13,ComEA,DNA Uptake
216693,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1.5e-59,PSEUDA_281.Contig_160,PSEUDA_281,ComEA,DNA Uptake
220816,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1.1000000000000002e-59,PSEUDA_31.Contig_119,PSEUDA_31,ComEA,DNA Uptake
225814,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1.3000000000000002e-60,PSEUDA_70.Contig_168,PSEUDA_70,ComEA,DNA Uptake
240309,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),6.4e-44,VULCA_120.Contig_37,VULCA_120,ComEA,DNA Uptake
245746,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1.7e-37,VULCA_20.Contig_52,VULCA_20,ComEA,DNA Uptake
246921,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),1.3e-44,VULCA_242.Contig_2,VULCA_242,ComEA,DNA Uptake
249396,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),9.7e-40,VULCA_28.Contig_12,VULCA_28,ComEA,DNA Uptake
255872,COG20_FUNCTION,COG1555,DNA uptake protein ComE or related DNA-binding protein (ComEA) (PDB:2DUY),8.9e-17,VULCA_54.Contig_29,VULCA_54,ComEA,DNA Uptake
26806,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.7999999999999995e-177,CYBIM_101_1.Contig_238,CYBIM_101_1,ComEC**,DNA Uptake
28442,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",3.8999999999999994e-175,CYBIM_101.Contig_13,CYBIM_101,ComEC**,DNA Uptake
31518,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",2.1999999999999996e-183,CYBIM_104.Contig_6,CYBIM_104,ComEC**,DNA Uptake
36421,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.9e-140,CYBIM_114.Contig_169,CYBIM_114,ComEC**,DNA Uptake
39197,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.5999999999999997e-167,CYBIM_119_1.Contig_110,CYBIM_119_1,ComEC**,DNA Uptake
42233,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.6999999999999998e-148,CYBIM_119.Contig_37,CYBIM_119,ComEC**,DNA Uptake
44661,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",4.500000000000001e-65,CYBIM_130_1.Contig_53,CYBIM_130_1,ComEC**,DNA Uptake
45625,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",5.4e-173,CYBIM_130.Contig_28,CYBIM_130,ComEC**,DNA Uptake
49503,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.5999999999999998e-57,CYBIM_134_1.Contig_67,CYBIM_134_1,ComEC**,DNA Uptake
49955,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",2.7e-50,CYBIM_134_1.Contig_113,CYBIM_134_1,ComEC**,DNA Uptake
51518,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",5.899999999999999e-154,CYBIM_136_1.Contig_2,CYBIM_136_1,ComEC**,DNA Uptake
55404,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.7e-180,CYBIM_157.Contig_4,CYBIM_157,ComEC**,DNA Uptake
58240,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",5.0999999999999995e-135,CYBIM_15.Contig_5,CYBIM_15,ComEC**,DNA Uptake
63440,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",9.599999999999999e-141,CYBIM_160.Contig_19,CYBIM_160,ComEC**,DNA Uptake
65517,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",3.1e-163,CYBIM_173.Contig_141,CYBIM_173,ComEC**,DNA Uptake
68871,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",9.999999999999999e-176,CYBIM_190.Contig_148,CYBIM_190,ComEC**,DNA Uptake
72967,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.0999999999999999e-163,CYBIM_200.Contig_103,CYBIM_200,ComEC**,DNA Uptake
75904,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.0999999999999999e-179,CYBIM_22.Contig_191,CYBIM_22,ComEC**,DNA Uptake
79530,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.4999999999999999e-179,CYBIM_231.Contig_366,CYBIM_231,ComEC**,DNA Uptake
80100,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",9.999999999999999e-143,CYBIM_28.Contig_15,CYBIM_28,ComEC**,DNA Uptake
84284,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.1999999999999997e-159,CYBIM_31.Contig_42,CYBIM_31,ComEC**,DNA Uptake
87493,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",4.7e-135,CYBIM_39.Contig_20,CYBIM_39,ComEC**,DNA Uptake
89398,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",4.3999999999999994e-162,CYBIM_51.Contig_9,CYBIM_51,ComEC**,DNA Uptake
92349,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",2.6999999999999997e-151,CYBIM_52.Contig_9,CYBIM_52,ComEC**,DNA Uptake
96054,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",2.3999999999999994e-177,CYBIM_60_1.Contig_16,CYBIM_60_1,ComEC**,DNA Uptake
99410,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",8.999999999999999e-172,CYBIM_63.Contig_9,CYBIM_63,ComEC**,DNA Uptake
104014,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.3999999999999998e-174,CYBIM_67.Contig_65,CYBIM_67,ComEC**,DNA Uptake
107715,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.6999999999999997e-175,CYBIM_73_1.Contig_49,CYBIM_73_1,ComEC**,DNA Uptake
111401,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",4.6999999999999995e-143,CYBIM_73.Contig_29,CYBIM_73,ComEC**,DNA Uptake
113393,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",3.1999999999999995e-160,CYBIM_76.Contig_11,CYBIM_76,ComEC**,DNA Uptake
116723,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.8999999999999996e-152,CYBIM_77.Contig_19,CYBIM_77,ComEC**,DNA Uptake
119186,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",8.499999999999999e-166,CYBIM_80.Contig_58,CYBIM_80,ComEC**,DNA Uptake
123083,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.4999999999999997e-170,CYBIM_89.Contig_49,CYBIM_89,ComEC**,DNA Uptake
123452,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.5999999999999995e-181,CYBIM_90.Contig_3,CYBIM_90,ComEC**,DNA Uptake
127862,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",6.299999999999999e-178,CYBIM_93.Contig_9,CYBIM_93,ComEC**,DNA Uptake
131108,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.4e-126,CYBIM_94.Contig_26,CYBIM_94,ComEC**,DNA Uptake
134271,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",5.4e-79,CYBIM_96.Contig_115,CYBIM_96,ComEC**,DNA Uptake
184151,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",4.799999999999999e-131,MCYST_56.Contig_383,MCYST_56,ComEC**,DNA Uptake
228715,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",2.0000000000000002e-28,VAMPV_156.Contig_12,VAMPV_156,ComEC**,DNA Uptake
239879,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1e-137,VULCA_120.Contig_16,VULCA_120,ComEC**,DNA Uptake
243667,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",7.799999999999999e-140,VULCA_209.Contig_115,VULCA_209,ComEC**,DNA Uptake
245894,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",8.4e-140,VULCA_20.Contig_63,VULCA_20,ComEC**,DNA Uptake
247830,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.4999999999999999e-146,VULCA_242.Contig_98,VULCA_242,ComEC**,DNA Uptake
249430,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",4.8e-129,VULCA_28.Contig_13,VULCA_28,ComEC**,DNA Uptake
251894,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",4.899999999999999e-145,VULCA_43.Contig_101,VULCA_43,ComEC**,DNA Uptake
253288,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.6999999999999998e-137,VULCA_51.Contig_17,VULCA_51,ComEC**,DNA Uptake
256045,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",1.2e-135,VULCA_54.Contig_43,VULCA_54,ComEC**,DNA Uptake
258862,COG20_FUNCTION,COG0658,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)",3.7e-142,VULCA_96.Contig_47,VULCA_96,ComEC**,DNA Uptake
155427,COG20_FUNCTION,COG2333,"DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",2.4e-71,MCYST_157.Contig_157,MCYST_157,ComEC**,DNA Uptake
180405,COG20_FUNCTION,COG2333,"DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",2.6999999999999998e-70,MCYST_56.Contig_38,MCYST_56,ComEC**,DNA Uptake
857,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",2.7999999999999994e-304,APHAN_134.Contig_8,APHAN_134,ComEC*,DNA Uptake
5462,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",2.3e-303,CYANO_106.Contig_33,CYANO_106,ComEC*,DNA Uptake
9509,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,CYANO_45.Contig_16,CYANO_45,ComEC*,DNA Uptake
12941,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",2.4999999999999996e-247,CYANO_51_1.Contig_25,CYANO_51_1,ComEC*,DNA Uptake
19199,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",3.699999999999999e-102,CYANO_79.Contig_348,CYANO_79,ComEC*,DNA Uptake
21015,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",9.299999999999999e-292,CYANO_84.Contig_30,CYANO_84,ComEC*,DNA Uptake
140673,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,DOLIS_105.Contig_428,DOLIS_105,ComEC*,DNA Uptake
142599,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",1.3e-13,DOLIS_187.Contig_21,DOLIS_187,ComEC*,DNA Uptake
143256,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,DOLIS_187.Contig_33,DOLIS_187,ComEC*,DNA Uptake
146136,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,DOLIS_36.Contig_111,DOLIS_36,ComEC*,DNA Uptake
148746,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",2.8e-11,DOLIS_53.Contig_123,DOLIS_53,ComEC*,DNA Uptake
153932,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,MCYST_100.Contig_569,MCYST_100,ComEC*,DNA Uptake
157410,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",1e-156,MCYST_157.Contig_562,MCYST_157,ComEC*,DNA Uptake
159615,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",2.7999999999999997e-303,MCYST_162_1.Contig_211,MCYST_162_1,ComEC*,DNA Uptake
165925,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,MCYST_162.Contig_145,MCYST_162,ComEC*,DNA Uptake
167761,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,MCYST_24.Contig_80,MCYST_24,ComEC*,DNA Uptake
171724,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,MCYST_2.Contig_51,MCYST_2,ComEC*,DNA Uptake
174555,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,MCYST_31.Contig_4,MCYST_31,ComEC*,DNA Uptake
182689,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",6.8e-23,MCYST_56.Contig_168,MCYST_56,ComEC*,DNA Uptake
187617,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,MCYST_62.Contig_158,MCYST_62,ComEC*,DNA Uptake
192135,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",6.7e-28,MCYST_79.Contig_367,MCYST_79,ComEC*,DNA Uptake
192292,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",0,MCYST_79.Contig_397,MCYST_79,ComEC*,DNA Uptake
196413,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",8.6e-141,NODOS_103.Contig_312,NODOS_103,ComEC*,DNA Uptake
198355,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",9.4e-164,NODOS_105.Contig_16,NODOS_105,ComEC*,DNA Uptake
202918,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",1.9e-98,NODOS_42.Contig_216,NODOS_42,ComEC*,DNA Uptake
203480,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",1.0999999999999998e-196,PSEUDA_13.Contig_2,PSEUDA_13,ComEC*,DNA Uptake
212247,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",5.4e-199,PSEUDA_157.Contig_341,PSEUDA_157,ComEC*,DNA Uptake
212868,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",2e-198,PSEUDA_281.Contig_2,PSEUDA_281,ComEC*,DNA Uptake
214557,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",2.5e-7,PSEUDA_281.Contig_42,PSEUDA_281,ComEC*,DNA Uptake
221704,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",1.8e-199,PSEUDA_31.Contig_186,PSEUDA_31,ComEC*,DNA Uptake
225990,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",8e-203,PSEUDA_70.Contig_185,PSEUDA_70,ComEC*,DNA Uptake
238125,COG20_FUNCTION,COG0658!!!COG2333,"DNA uptake channel protein ComEC, N-terminal domain (ComEC)!!!DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily (ComEC)",9.999999999999999e-27,VAMPV_261.Contig_489,VAMPV_261,ComEC*,DNA Uptake
2788,COG20_FUNCTION,COG4098,Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein) (ComFA),3.7e-155,APHAN_134.Contig_44,APHAN_134,ComFA,DNA Uptake
5492,COG20_FUNCTION,COG4098,Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein) (ComFA),4.3000000000000003e-156,CYANO_106.Contig_35,CYANO_106,ComFA,DNA Uptake
9948,COG20_FUNCTION,COG4098,Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein) (ComFA),4.399999999999999e-230,CYANO_45.Contig_23,CYANO_45,ComFA,DNA Uptake
15251,COG20_FUNCTION,COG4098,Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein) (ComFA),8.099999999999998e-232,CYANO_51_1.Contig_95,CYANO_51_1,ComFA,DNA Uptake
20056,COG20_FUNCTION,COG4098,Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein) (ComFA),2.3000000000000002e-74,CYANO_79.Contig_632,CYANO_79,ComFA,DNA Uptake
22985,COG20_FUNCTION,COG4098,Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein) (ComFA),3.7999999999999993e-152,CYANO_84.Contig_161,CYANO_84,ComFA,DNA Uptake
135950,COG20_FUNCTION,COG4098,Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein) (ComFA),1.8999999999999998e-159,DOLIS_105.Contig_5,DOLIS_105,ComFA,DNA Uptake
141532,COG20_FUNCTION,COG4098,Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein) (ComFA),6.7e-157,DOLIS_187.Contig_6,DOLIS_187,ComFA,DNA Uptake
146077,COG20_FUNCTION,COG4098,Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein) (ComFA),2.7e-147,DOLIS_36.Contig_101,DOLIS_36,ComFA,DNA Uptake
150101,COG20_FUNCTION,COG4098,Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein) (ComFA),7.699999999999998e-152,DOLIS_53.Contig_423,DOLIS_53,ComFA,DNA Uptake
